src_ip,dst_ip,src_port,dst_port,protocol,DFT_Real_0,DFT_Real_1,DFT_Real_2,DFT_Real_3,DFT_Real_4,DFT_Real_5,DFT_Real_6,DFT_Real_7,DFT_Real_8,DFT_Real_9,DFT_Real_10,DFT_Real_11,DFT_Real_12,DFT_Real_13,DFT_Real_14,DFT_Real_15,DFT_Real_16,DFT_Real_17,DFT_Real_18,DFT_Real_19,DFT_Real_20,DFT_Real_21,DFT_Real_22,DFT_Real_23,DFT_Real_24
192.168.10.135,131.130.37.53,35042.0,22.0,6.0,1.1411299705505369,-0.005093778508488395,-1.0463885068893433,-0.026786804199218802,0.9317885637283326,1.1413519382476804,-0.4886906730824166,-0.4516973495483399,1.0211029052734375,-0.5653433799743655,1.140233993530273,-0.8425334326777345,0.5939102172851561,0.026564836502075303,-0.3661081790924072,1.0715439319610591,-1.0289894329798808,1.0123804807662964,-1.0199849605560303,0.9669145345687868,1.0728929042816158,-0.8698702398270913,0.4878348112106323,0.0421252250671386,-0.532790780067444
192.168.10.2,194.45.33.29,4500.0,4500.0,17.0,0.18995499610900846,0.0346730295092929,-0.12332010269165027,-0.002749919891357486,0.12445616722106934,0.19101691246032673,0.019851668408255585,-0.09282565116882324,-0.041095018386840806,-0.09284448623657214,0.22161507606506303,0.025147939428351543,0.04473161697387686,0.0016880035400391863,-0.047972679138183615,0.22156000137329057,-0.00694001929960294,0.10693156719207761,0.010496854782104506,0.11024653911590569,0.15913295745849568,-0.0911767366823791,0.03104150295257572,-0.0016329288482667252,-0.031005263328552163
192.168.10.150,192.168.10.30,49266.0,1883.0,6.0,3.841744899749756,-0.9945849209371717,-0.9988844394683838,-0.9850850105285645,2.579127550125122,4.841744899749756,-0.005925189734430114,0.0006443262100220109,-0.015461921691894417,-2.3960906267166138,4.841384649276733,-0.015989794788709644,-0.000651359558105428,-0.014914989471435576,-1.182856798171997,4.857355833053589,-0.0075782458899257945,0.0070501565933227955,0.015822172164916916,3.5713220834732056,4.857355833053589,-0.013107295901747352,-0.008269667625427243,-0.0010561943054199201,-2.404436469078064
192.168.10.135,131.130.37.53,49666.0,22.0,6.0,3.013872146606445,-0.9994247951965205,-0.9999549388885498,-1.0008609294891357,2.9930639266967773,4.013872146606445,0.00016754208370802826,9.620189666755048e-05,0.0001547336578369002,-1.987580180168152,4.0136401653289795,-0.0004859150815790134,-6.484985351559989e-05,0.0008609294891358001,-2.0053677558898926,4.013643264770508,-0.0007745062206000033,7.247924804679996e-05,7.724761962889972e-05,3.993178367614746,4.013643264770508,-0.0008586684848066412,0.0001342296600340999,-0.0008640289306641,-1.987813711166382
192.168.10.150,208.115.231.210,60325.0,443.0,6.0,5.073086738586426,-1.0001203758264556,-1.0000144243240352,-1.0,-0.9999855756759646,6.073086738586426,-0.0001219511032104492,-0.0001100301742553711,0.0001215934753417032,-0.0001100301742553711,6.073126792907715,-5.616162057620981e-05,-7.557868957519531e-05,0.0,7.557868957519531e-05,6.073126792907715,-1.5377998352050788e-05,-5.602836609330808e-06,-0.00016164779663080213,-5.602836608886719e-06,6.073204755783081,9.704397673095707e-05,0.00010895729064941406,0.0,-0.00010895729064941406
192.168.10.135,3.127.6.122,48164.0,443.0,6.0,2.0509250164031982,-1.719895318807319,0.999361991882324,0.017747879028320427,-1.0241889953613283,3.0509250164031982,-0.6283403054670517,1.0314000844955444,0.024253129959106556,0.016769766807556152,3.026639938354492,-0.38945350922803096,-0.9801044464111328,-1.0177478790283205,0.019561767578125,4.026627779006958,0.8440869918273946,-1.4872255325317383,3.194808959965632e-05,-0.512040376663208,4.049867868423462,0.8715937322495025,-1.4954888820648193,0.01776003837585467,-0.5191292762756348
192.168.10.32,20.199.120.182,26186.0,443.0,6.0,3.2444949150085445,-0.9998570587238356,-1.00059175491333,-1.000396966934204,2.8777525424957275,4.244494915008545,4.82826259810673e-05,-0.000371694564819336,-0.00020003318786619706,-2.0061206817626953,4.244349002838135,-0.00018567696113887396,0.00014710426330567106,0.00039696693420410156,-1.8715589046478274,4.24454402923584,-5.5074571237305296e-05,0.0007622241973876536,0.0003459453582762978,3.87772798538208,4.24454402923584,-0.00010474139215430945,0.00042009353637689073,-0.0005919933319092005,-2.006364107131958
192.168.10.135,131.130.37.53,49662.0,22.0,6.0,3.0099792480468746,-0.9988641249940975,-1.0012235641479492,-1.0021891593933105,2.9950103759765625,4.009979248046875,7.212727118811742e-05,-0.0026166439056397,9.012222290029999e-05,-1.9921464920043948,4.0104005336761475,-0.0006461028503940509,-0.00118243694305425,0.0021891593933104996,-2.0030745267868046,4.010501384735107,-0.0015251562852002653,0.0010633468627929499,-0.0005114078521728,3.9947493076324463,4.010501384735107,-0.002096396384015817,0.0021449327468872,-0.0022900104522704996,-1.991775631904602
128.130.57.3,192.168.10.23,3000.0,39962.0,6.0,3.0865328311920166,-0.038161605905090545,-0.018587827682495006,-2.999530076980591,0.018117904663085938,4.086532831192017,0.82354625023238,0.4586404561996459,0.0831451416015625,-0.5413674116134644,4.0865209102630615,0.46457522986309296,-0.5227776765823363,1.9995300769805908,-0.47674453258514427,3.0866518020629883,-0.8847784754031132,-1.481340765953064,-0.0831332206726074,1.5180584192276,3.1292159557342525,-0.9603257561346417,0.06258809566497825,-0.9996609687805176,-0.06272685527801491
128.130.135.23,192.168.10.30,34240.0,1883.0,6.0,3.024628400802612,-0.9967028492756896,-0.999925971031189,-1.0019700527191162,2.987685799598694,4.024628400802612,0.0014844819993590748,-0.003219366073608349,-0.0013818740844725999,-1.98652458190918,4.026046514511108,0.000502170018513537,-0.0025843381881713494,0.0019700527191163003,-2.0018702745437627,4.0267112255096436,-0.0014571551108455217,-0.00045073032379149995,-3.623962402349995e-05,3.9866443872451782,4.0267112255096436,-0.0036907477035418397,0.0014688968658446498,-0.0026347637176515,-1.9854388236999514
